class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
right,0.5093993544578552,0.6233813166618347,-0.796040952205658,0.9999794960021973,0.5412303805351257,0.5710219740867615,-0.723913311958313,0.9999609589576721,0.5592309832572937,0.5722707509994507,-0.7235799431800842,0.9999596476554871,0.5786213874816895,0.5741533637046814,-0.723677396774292,0.9999601244926453,0.4959202706813812,0.5709306597709656,-0.7214518189430237,0.9999542832374573,0.48092272877693176,0.5720909833908081,-0.7208730578422546,0.9999471306800842,0.4683873951435089,0.5736291408538818,-0.7211964726448059,0.9999397397041321,0.5987051129341125,0.5984845757484436,-0.3309292495250702,0.9999601244926453,0.4559206962585449,0.5935626029968262,-0.3036399483680725,0.9999626278877258,0.5318202972412109,0.6819590330123901,-0.6641790866851807,0.9999647736549377,0.4826529324054718,0.6828896999359131,-0.6600669026374817,0.9999631643295288,0.7025259137153625,0.9105733036994934,-0.20514057576656342,0.99953693151474,0.29126691818237305,0.8789582252502441,-0.1591925024986267,0.9964364171028137,0.8253351449966431,1.282476782798767,-0.23735830187797546,0.901606559753418,0.052025601267814636,0.9093248844146729,-0.7033563852310181,0.279521107673645,0.8042949438095093,1.560448169708252,-0.3217899799346924,0.9031445980072021,0.15372584760189056,0.4971402585506439,-1.2378630638122559,0.24153241515159607,0.8145806789398193,1.6604677438735962,-0.39136573672294617,0.8918519616127014,0.15344460308551788,0.38756027817726135,-1.400744080543518,0.2766575515270233,0.7715369462966919,1.6414940357208252,-0.41714605689048767,0.8975830674171448,0.17557650804519653,0.36371541023254395,-1.2711162567138672,0.38009607791900635,0.753309965133667,1.6060221195220947,-0.35240083932876587,0.8956954479217529,0.18668094277381897,0.40656691789627075,-1.2217884063720703,0.3838166296482086,0.6227424144744873,1.5854588747024536,-0.0749901756644249,0.0035636445973068476,0.3419114053249359,1.5821212530136108,0.07925815880298615,0.001970486482605338,0.6179943680763245,2.1547749042510986,-0.24687939882278442,0.0015466702170670033,0.3516148626804352,2.1487886905670166,-0.02230437472462654,0.000331687944708392,0.6114873886108398,2.66788911819458,0.2084778994321823,6.130586552899331e-05,0.34539052844047546,2.6557321548461914,0.17006950080394745,3.735204927579616e-06,0.620718777179718,2.741305351257324,0.22096748650074005,7.203439599834383e-05,0.3381529152393341,2.729572296142578,0.1768593192100525,2.509541081963107e-05,0.5619773268699646,2.8314733505249023,-0.36660516262054443,0.00010534260945860296,0.3778788447380066,2.8192481994628906,-0.4443361461162567,3.7540805351454765e-05
right,0.5236465930938721,0.6240605115890503,-0.9851872324943542,0.9999653697013855,0.5550792217254639,0.5737744569778442,-0.9018751382827759,0.9999412894248962,0.5732517838478088,0.5757299065589905,-0.9017189741134644,0.999926745891571,0.5920346975326538,0.5783047676086426,-0.901629626750946,0.9999304413795471,0.508939802646637,0.5719321370124817,-0.896011233329773,0.9999354481697083,0.49294066429138184,0.5725736618041992,-0.8955530524253845,0.9999242424964905,0.4770983159542084,0.5738307237625122,-0.8959413170814514,0.9999275803565979,0.614793598651886,0.6059218645095825,-0.451877236366272,0.9999246001243591,0.4601784646511078,0.5938736200332642,-0.41090208292007446,0.999950647354126,0.5451626181602478,0.6851040124893188,-0.8317461013793945,0.9999516010284424,0.4976423382759094,0.6839150786399841,-0.8236331343650818,0.999955415725708,0.7134014368057251,0.9297053813934326,-0.2799803912639618,0.9991505146026611,0.2948435842990875,0.8696555495262146,-0.24875111877918243,0.9967010617256165,0.8183210492134094,1.3052114248275757,-0.339669793844223,0.8337022066116333,0.030084487050771713,0.8846927881240845,-0.8992102742195129,0.35091492533683777,0.7972378134727478,1.5602871179580688,-0.5025476813316345,0.8269243240356445,0.14405852556228638,0.46664929389953613,-1.6183414459228516,0.3151087164878845,0.8134605288505554,1.65237557888031,-0.5797253847122192,0.8154982924461365,0.15658694505691528,0.3570009469985962,-1.8022620677947998,0.33917486667633057,0.7665054202079773,1.6319115161895752,-0.5942854881286621,0.8261339664459229,0.17793190479278564,0.33586201071739197,-1.6702549457550049,0.43395906686782837,0.7477768659591675,1.59800124168396,-0.5291176438331604,0.824644923210144,0.18615636229515076,0.37849679589271545,-1.6056389808654785,0.4363645911216736,0.6213701367378235,1.6102668046951294,-0.07783912122249603,0.0032954784110188484,0.3279443085193634,1.6020382642745972,0.08145611733198166,0.0019338009878993034,0.6159732341766357,2.1819591522216797,-0.23348194360733032,0.0014969620388001204,0.3471536934375763,2.1801185607910156,0.04718402773141861,0.0003487053618300706,0.6095253229141235,2.6973397731781006,0.3245876431465149,6.090433817007579e-05,0.34289634227752686,2.6871795654296875,0.4194662570953369,3.865122835122747e-06,0.6194114089012146,2.7747395038604736,0.3449825644493103,6.854713865322992e-05,0.3348178565502167,2.7610247135162354,0.4530487358570099,2.4003027647268027e-05,0.5584213733673096,2.8588199615478516,-0.29262417554855347,9.759009844856337e-05,0.37515589594841003,2.849594831466675,-0.3488694131374359,3.7230693124001846e-05
right,0.527453601360321,0.6235753297805786,-0.9167109131813049,0.9999579191207886,0.5552002191543579,0.5737640261650085,-0.8433069586753845,0.9999313354492188,0.5732883214950562,0.5757209062576294,-0.843085527420044,0.9999101758003235,0.5891324877738953,0.5783642530441284,-0.842946469783783,0.9999178647994995,0.5086236596107483,0.5714796185493469,-0.8390592336654663,0.9999265074729919,0.49158182740211487,0.571645975112915,-0.8384085893630981,0.9999131560325623,0.4739348590373993,0.5724228620529175,-0.8387464880943298,0.9999229907989502,0.6132756471633911,0.6050570607185364,-0.43475160002708435,0.9999089241027832,0.4557247459888458,0.5931673049926758,-0.4059262275695801,0.9999455809593201,0.5518477559089661,0.6849512457847595,-0.7743030190467834,0.9999455809593201,0.4985347390174866,0.6828383803367615,-0.7669650912284851,0.999951183795929,0.718991219997406,0.92840975522995,-0.2684687674045563,0.9989984631538391,0.29746896028518677,0.8645638227462769,-0.2589436173439026,0.996982753276825,0.8030018210411072,1.297560214996338,-0.26066476106643677,0.7670751810073853,0.020528903231024742,0.9229995012283325,-0.9041164517402649,0.4149143695831299,0.7875524163246155,1.5654199123382568,-0.37158724665641785,0.7556512951850891,0.12680409848690033,0.5229924321174622,-1.657892107963562,0.3817090392112732,0.8091281652450562,1.6576461791992188,-0.4322802722454071,0.7459526658058167,0.15338508784770966,0.3915509581565857,-1.8423049449920654,0.3981165885925293,0.7608175873756409,1.6395156383514404,-0.4579065144062042,0.7610929608345032,0.17710186541080475,0.36967799067497253,-1.734089970588684,0.4846223294734955,0.7408187389373779,1.60906183719635,-0.40073055028915405,0.7608323693275452,0.18451713025569916,0.41393017768859863,-1.6532700061798096,0.4863731861114502,0.6212019920349121,1.601165771484375,-0.06833740323781967,0.003128200536593795,0.3169015049934387,1.593959927558899,0.07230325043201447,0.002061250386759639,0.6109128594398499,2.173482656478882,-0.1592947542667389,0.001384446513839066,0.3395692706108093,2.169252634048462,0.07591267675161362,0.0003390935598872602,0.6073223948478699,2.69197940826416,0.40949100255966187,5.947919635218568e-05,0.3361581563949585,2.677952289581299,0.42840149998664856,3.8014668461983092e-06,0.6160092949867249,2.7699642181396484,0.43254032731056213,6.592955469386652e-05,0.3266587555408478,2.754974603652954,0.4748290777206421,2.2610611267737113e-05,0.5569987893104553,2.8516998291015625,-0.16385790705680847,8.934817014960572e-05,0.3669346570968628,2.838550567626953,-0.2742317318916321,3.54525436705444e-05
right,0.524276852607727,0.6160824298858643,-0.8441885113716125,0.9999552369117737,0.553032398223877,0.5703539252281189,-0.7714386582374573,0.9999262094497681,0.5681354999542236,0.5729217529296875,-0.7711181044578552,0.999902069568634,0.5847595930099487,0.5763947367668152,-0.7713654041290283,0.9999122023582458,0.505609393119812,0.5664091110229492,-0.765880286693573,0.9999231696128845,0.4870332181453705,0.5659757256507874,-0.765296220779419,0.9999095797538757,0.4705204963684082,0.5664491057395935,-0.765600323677063,0.9999228715896606,0.6095062494277954,0.6044226884841919,-0.38709965348243713,0.9999009370803833,0.4536094665527344,0.591184139251709,-0.34872350096702576,0.9999438524246216,0.5523148775100708,0.6773936152458191,-0.7157188653945923,0.999943196773529,0.4936259090900421,0.6735745072364807,-0.7057664394378662,0.9999499917030334,0.72086501121521,0.9269689917564392,-0.22179877758026123,0.9989179372787476,0.30320650339126587,0.8537593483924866,-0.24771279096603394,0.9972560405731201,0.8069005608558655,1.2903573513031006,-0.17224833369255066,0.7135245203971863,0.03767476975917816,0.9371145367622375,-0.8578513860702515,0.47240811586380005,0.7905057072639465,1.5580334663391113,-0.2491341531276703,0.6900053024291992,0.11677954345941544,0.5401650071144104,-1.6029359102249146,0.441767156124115,0.8185483813285828,1.65500807762146,-0.2971876561641693,0.6811184883117676,0.1461619883775711,0.4002731442451477,-1.7775112390518188,0.4517556130886078,0.7703887224197388,1.6377122402191162,-0.32552555203437805,0.6992011070251465,0.17504622042179108,0.38080769777297974,-1.6902265548706055,0.5304058790206909,0.7475489377975464,1.607715368270874,-0.27885451912879944,0.7008116245269775,0.18333983421325684,0.42386025190353394,-1.6042931079864502,0.5318968296051025,0.6202281713485718,1.595937728881836,-0.05127460137009621,0.003126580035313964,0.3147946298122406,1.5897902250289917,0.05557398870587349,0.0024807490408420563,0.6034419536590576,2.1717867851257324,-0.14915278553962708,0.0012800074182450771,0.32645663619041443,2.163233757019043,0.046839639544487,0.00033327736309729517,0.5905003547668457,2.6812212467193604,0.36704021692276,5.724391667172313e-05,0.3104333281517029,2.6632986068725586,0.38819485902786255,3.853981070278678e-06,0.5959212779998779,2.7560341358184814,0.3854699432849884,6.298910739133134e-05,0.2978742718696594,2.7349908351898193,0.41637662053108215,2.1268031559884548e-05,0.5439964532852173,2.8421010971069336,-0.18438294529914856,8.184296893887222e-05,0.34235313534736633,2.829009771347046,-0.21914686262607574,3.357124296599068e-05
right,0.5206530690193176,0.6106515526771545,-0.7783362865447998,0.9999536871910095,0.5509554147720337,0.5664317011833191,-0.7097877264022827,0.9999226927757263,0.5652753710746765,0.5693695545196533,-0.7094611525535583,0.9998979568481445,0.5798911452293396,0.5730389952659607,-0.7097389698028564,0.9999094009399414,0.5006154775619507,0.5625200271606445,-0.6981689929962158,0.9999202489852905,0.4825902283191681,0.5622124075889587,-0.6974787712097168,0.9999067187309265,0.4664630591869354,0.5625461935997009,-0.697708249092102,0.9999222159385681,0.6050471663475037,0.6042572259902954,-0.3482668995857239,0.9998984932899475,0.449123740196228,0.5893656611442566,-0.2788383662700653,0.9999405741691589,0.5507984757423401,0.6725183129310608,-0.6578558087348938,0.9999409914016724,0.4884565472602844,0.6682288646697998,-0.6393449306488037,0.9999475479125977,0.7206553220748901,0.9259145855903625,-0.21762603521347046,0.9988963007926941,0.3003166913986206,0.8554478287696838,-0.24323302507400513,0.9974996447563171,0.8089882731437683,1.2871472835540771,-0.24628154933452606,0.6588571667671204,0.04439692944288254,0.954843282699585,-0.8189554214477539,0.5230939388275146,0.7924262285232544,1.556398868560791,-0.3636687099933624,0.6252121925354004,0.108400359749794,0.5769736766815186,-1.6109051704406738,0.4931073784828186,0.8251863718032837,1.6644476652145386,-0.41809895634651184,0.6176044940948486,0.13305188715457916,0.43600285053253174,-1.7895699739456177,0.4937567114830017,0.7743564248085022,1.6559605598449707,-0.4423612356185913,0.6366264820098877,0.1683361530303955,0.4203006625175476,-1.7055660486221313,0.5667270421981812,0.7501895427703857,1.6240315437316895,-0.39295342564582825,0.6390568017959595,0.17675340175628662,0.4636421501636505,-1.6156725883483887,0.5680195093154907,0.619922935962677,1.592814326286316,-0.0552297905087471,0.0029258490540087223,0.31304213404655457,1.5860310792922974,0.05988089740276337,0.002457373309880495,0.603331983089447,2.167369842529297,-0.17695452272891998,0.0011749820550903678,0.3247600793838501,2.158604860305786,0.05839066579937935,0.0003216253244318068,0.5910356044769287,2.677689790725708,0.32129040360450745,5.339090421330184e-05,0.31118670105934143,2.6610872745513916,0.39090508222579956,3.7365002754086163e-06,0.5970466136932373,2.7523510456085205,0.3376051187515259,5.820297519676387e-05,0.2987711429595947,2.7340283393859863,0.41297176480293274,1.9731172869796865e-05,0.5440961122512817,2.8383424282073975,-0.24553586542606354,7.450049452017993e-05,0.3433055281639099,2.8251891136169434,-0.202912837266922,3.104352072114125e-05
right,0.5189244151115417,0.606483519077301,-0.7178278565406799,0.9999529719352722,0.5489953756332397,0.5619113445281982,-0.6560655832290649,0.9999216198921204,0.5636987686157227,0.565147340297699,-0.655753493309021,0.9998958110809326,0.5770524740219116,0.5690200328826904,-0.655958890914917,0.9999096393585205,0.4987334907054901,0.5582502484321594,-0.6416897773742676,0.9999199509620667,0.48154258728027344,0.5580029487609863,-0.641049861907959,0.9999055862426758,0.4658324420452118,0.5581936240196228,-0.6412001848220825,0.9999237060546875,0.6030696034431458,0.6032564640045166,-0.3227977454662323,0.9998971223831177,0.4492955207824707,0.5875113606452942,-0.24210907518863678,0.9999390244483948,0.5502511262893677,0.6671488285064697,-0.6082349419593811,0.9999409317970276,0.4872998297214508,0.6632069945335388,-0.5863021016120911,0.9999478459358215,0.719883382320404,0.9236263036727905,-0.21581870317459106,0.9988683462142944,0.30108582973480225,0.8548409938812256,-0.1754823476076126,0.9977198839187622,0.803093433380127,1.281011700630188,-0.2711707651615143,0.613846480846405,0.0547148734331131,0.9452919960021973,-0.6877005100250244,0.5685762763023376,0.7937296032905579,1.5356028079986572,-0.426200270652771,0.5678945183753967,0.10773773491382599,0.5833138823509216,-1.4241745471954346,0.5392542481422424,0.8245197534561157,1.6325106620788574,-0.5018888115882874,0.562147855758667,0.12874019145965576,0.44805052876472473,-1.6031993627548218,0.5317558646202087,0.7747476696968079,1.6207702159881592,-0.5352415442466736,0.5828574299812317,0.16509830951690674,0.4308539628982544,-1.5317575931549072,0.5994644165039062,0.7503546476364136,1.5935673713684082,-0.46122366189956665,0.5862249135971069,0.17460253834724426,0.4757395088672638,-1.4349521398544312,0.6007992625236511,0.6197712421417236,1.5865260362625122,-0.056794486939907074,0.0027580554597079754,0.3333761692047119,1.5863407850265503,0.06152843311429024,0.0024718998465687037,0.5989854335784912,2.1562533378601074,-0.1608273833990097,0.0011048255255445838,0.32538971304893494,2.1449007987976074,0.037244800478219986,0.00033063802402466536,0.5882253646850586,2.6693623065948486,0.32631996273994446,5.290046101436019e-05,0.3127528727054596,2.6469838619232178,0.3583255410194397,3.877599283441668e-06,0.5941226482391357,2.7431771755218506,0.3403206467628479,5.6727621995378286e-05,0.30170801281929016,2.715681552886963,0.3776616156101227,1.8959861336043105e-05,0.543955385684967,2.8206138610839844,-0.2289198637008667,6.888620555400848e-05,0.3440611958503723,2.8093957901000977,-0.22606292366981506,2.966389001812786e-05
right,0.5155252814292908,0.6027515530586243,-0.7034912109375,0.9999542236328125,0.5451570153236389,0.5572235584259033,-0.6451446413993835,0.9999231100082397,0.5603895783424377,0.5599544644355774,-0.6447295546531677,0.9998979568481445,0.5740073323249817,0.5635919570922852,-0.6449153423309326,0.9999123215675354,0.49516865611076355,0.5550038814544678,-0.6301895380020142,0.9999220967292786,0.47845304012298584,0.5552420616149902,-0.6295420527458191,0.9999080300331116,0.46258744597435,0.556114137172699,-0.6297091841697693,0.999926745891571,0.599988579750061,0.6011014580726624,-0.3189646601676941,0.9998998641967773,0.4468146562576294,0.5867964625358582,-0.2358865737915039,0.9999399185180664,0.5480841398239136,0.6628993153572083,-0.5946354269981384,0.9999426007270813,0.48445552587509155,0.6604325175285339,-0.5721740126609802,0.9999493360519409,0.7190741896629333,0.9215573072433472,-0.19478163123130798,0.9988822937011719,0.3026888966560364,0.8546727299690247,-0.17170162498950958,0.9979280829429626,0.8044048547744751,1.279866099357605,-0.1796361804008484,0.5761837363243103,0.06181415542960167,0.9380097389221191,-0.6960899829864502,0.6090997457504272,0.8088446259498596,1.5452576875686646,-0.25799301266670227,0.5159789323806763,0.10810011625289917,0.5837296843528748,-1.4108461141586304,0.580545961856842,0.8441187143325806,1.6300302743911743,-0.30958089232444763,0.5115959644317627,0.12449590861797333,0.45239338278770447,-1.582655429840088,0.5657384991645813,0.8009380102157593,1.6206812858581543,-0.3514690697193146,0.5336690545082092,0.1626783013343811,0.43260887265205383,-1.5137602090835571,0.6284482479095459,0.7757211327552795,1.594351053237915,-0.29429781436920166,0.5377280116081238,0.17283132672309875,0.47582757472991943,-1.4214707612991333,0.6295832991600037,0.619260847568512,1.5807125568389893,-0.05146268382668495,0.0026286293286830187,0.3326873779296875,1.573424220085144,0.05632280185818672,0.0025175539776682854,0.5990193486213684,2.14595103263855,-0.16964022815227509,0.0010332698002457619,0.32746851444244385,2.1347174644470215,0.016001839190721512,0.0003368354227859527,0.5938020944595337,2.6636571884155273,0.30295419692993164,5.156945189810358e-05,0.3239862620830536,2.6405928134918213,0.3058827817440033,4.049906692671357e-06,0.6003007888793945,2.737692356109619,0.31866616010665894,5.484457506099716e-05,0.3121781051158905,2.709193706512451,0.32126888632774353,1.8049831851385534e-05,0.5550641417503357,2.811413526535034,-0.2593766152858734,6.401023711077869e-05,0.3626759648323059,2.800504446029663,-0.2742716670036316,2.826285344781354e-05
right,0.5132907629013062,0.5996030569076538,-0.6834991574287415,0.9999549984931946,0.5427749156951904,0.5536054968833923,-0.6259045004844666,0.9999247193336487,0.5582445859909058,0.5564558506011963,-0.6255510449409485,0.9998992681503296,0.5720598697662354,0.5602607131004333,-0.6257818937301636,0.9999150037765503,0.49301639199256897,0.5514039993286133,-0.6065088510513306,0.9999242424964905,0.47647950053215027,0.5516969561576843,-0.6058441400527954,0.9999099373817444,0.46059900522232056,0.552890419960022,-0.6060034036636353,0.9999298453330994,0.5979901552200317,0.5995598435401917,-0.30431532859802246,0.9999021887779236,0.4454540014266968,0.58521968126297,-0.1977432668209076,0.9999406337738037,0.546197235584259,0.6591373682022095,-0.5774146914482117,0.9999445080757141,0.48256295919418335,0.6563079357147217,-0.5485815405845642,0.9999510049819946,0.7178592085838318,0.921051025390625,-0.19372324645519257,0.9988822340965271,0.3034679889678955,0.8538584113121033,-0.1312015950679779,0.9981179237365723,0.8055542707443237,1.2769771814346313,-0.23646071553230286,0.5422942638397217,0.06660277396440506,0.9306214451789856,-0.6643368005752563,0.646476149559021,0.8089077472686768,1.5477540493011475,-0.35910311341285706,0.4683796763420105,0.10862041264772415,0.5906838774681091,-1.412241816520691,0.6183447241783142,0.8410215973854065,1.635390043258667,-0.4226917326450348,0.4649946391582489,0.12379688769578934,0.45882368087768555,-1.5931034088134766,0.5965580344200134,0.7985678911209106,1.625109314918518,-0.4585810601711273,0.48750171065330505,0.16204920411109924,0.43875181674957275,-1.5198630094528198,0.6547280550003052,0.7743619680404663,1.597955346107483,-0.39334699511528015,0.49219080805778503,0.1725885421037674,0.48293498158454895,-1.4228272438049316,0.6559901833534241,0.6186437010765076,1.574047565460205,-0.05313366651535034,0.0025352193042635918,0.33163416385650635,1.5619993209838867,0.058058001101017,0.0026397528126835823,0.5984360575675964,2.1374447345733643,-0.17582811415195465,0.0009735673083923757,0.32820603251457214,2.124335289001465,0.03472291678190231,0.0003516664437483996,0.5933847427368164,2.655642032623291,0.24551212787628174,5.2268322178861126e-05,0.3242645263671875,2.631894826889038,0.3431280255317688,4.422684469318483e-06,0.6000952124595642,2.7285263538360596,0.2528042793273926,5.469261668622494e-05,0.31281062960624695,2.699639320373535,0.3603369891643524,1.8062866729451343e-05,0.5548760890960693,2.802982807159424,-0.32495033740997314,5.959290865575895e-05,0.36270201206207275,2.7931344509124756,-0.239450603723526,2.7730475267162547e-05
right,0.5126394629478455,0.6000063419342041,-0.6972541213035583,0.9999550580978394,0.5420252084732056,0.5536085963249207,-0.6402334570884705,0.999924898147583,0.557301938533783,0.5561844706535339,-0.6399031281471252,0.9998990893363953,0.570950448513031,0.5598188042640686,-0.6401445269584656,0.9999160766601562,0.4917336404323578,0.5517320036888123,-0.6224545836448669,0.9999249577522278,0.4751211404800415,0.5520505309104919,-0.6217986345291138,0.9999104738235474,0.4591897428035736,0.5532284379005432,-0.621966540813446,0.9999313354492188,0.5971071124076843,0.5987488031387329,-0.3122895061969757,0.9999033808708191,0.444679856300354,0.5851824283599854,-0.21458613872528076,0.9999399185180664,0.544929027557373,0.6593813300132751,-0.5877450704574585,0.9999459981918335,0.4821811318397522,0.6569531559944153,-0.560989260673523,0.9999517202377319,0.7168116569519043,0.9200205206871033,-0.19602052867412567,0.9988991618156433,0.3071264922618866,0.8537400364875793,-0.1396111249923706,0.9982877373695374,0.8073304891586304,1.2719135284423828,-0.2359040230512619,0.5184106826782227,0.06788156926631927,0.9180524945259094,-0.7065866589546204,0.6799371242523193,0.8111200928688049,1.546357274055481,-0.339931458234787,0.4266038239002228,0.10601828247308731,0.5932550430297852,-1.493725299835205,0.6525402665138245,0.8413750529289246,1.6359891891479492,-0.39578720927238464,0.423796147108078,0.11842422187328339,0.46127769351005554,-1.6734490394592285,0.6249232292175293,0.7992773652076721,1.6267305612564087,-0.4345000386238098,0.4471181631088257,0.15654197335243225,0.43797746300697327,-1.613296627998352,0.6789198517799377,0.7759019136428833,1.5987999439239502,-0.37364891171455383,0.45245903730392456,0.16779404878616333,0.4808954894542694,-1.5088614225387573,0.6803682446479797,0.6181957125663757,1.5668771266937256,-0.0547475591301918,0.002539379522204399,0.3315304219722748,1.5520890951156616,0.05964929983019829,0.0029241000302135944,0.5983991622924805,2.12831974029541,-0.1820472925901413,0.0009211511351168156,0.3304291367530823,2.1136770248413086,0.043595049530267715,0.00036116852425038815,0.5932725667953491,2.645582675933838,0.2414538711309433,5.2245308324927464e-05,0.3243827521800995,2.6224453449249268,0.35657644271850586,4.761716354551027e-06,0.5999448895454407,2.71732497215271,0.24926356971263885,5.4076688684290275e-05,0.31326043605804443,2.690345525741577,0.3744206428527832,1.797062941477634e-05,0.5543608665466309,2.794499158859253,-0.32510125637054443,5.5377600801875815e-05,0.36264780163764954,2.783729314804077,-0.22501589357852936,2.6872705348068848e-05
right,0.5088374614715576,0.60038161277771,-0.6621859669685364,0.9999561905860901,0.5393518209457397,0.5538068413734436,-0.609129011631012,0.9999263286590576,0.5548354387283325,0.5562325119972229,-0.6087710857391357,0.9999008774757385,0.5698801875114441,0.5597103238105774,-0.6090065240859985,0.9999187588691711,0.4903865158557892,0.5520048141479492,-0.5855265259742737,0.9999265074729919,0.4742101728916168,0.5523041486740112,-0.5848910808563232,0.9999116659164429,0.458741694688797,0.5534494519233704,-0.5850884318351746,0.9999336004257202,0.5946425795555115,0.5982136130332947,-0.3003934323787689,0.9999064207077026,0.44389599561691284,0.5852226614952087,-0.17550814151763916,0.9999400973320007,0.5442338585853577,0.6596312522888184,-0.5598741769790649,0.9999474883079529,0.4795587658882141,0.6571609973907471,-0.5255752801895142,0.9999529123306274,0.7163920998573303,0.9196592569351196,-0.19289518892765045,0.9989054203033447,0.3063918650150299,0.8542782068252563,-0.09111519902944565,0.9984368085861206,0.8039483428001404,1.2839410305023193,-0.23076684772968292,0.4952276945114136,0.06909314543008804,0.9328199028968811,-0.6671598553657532,0.7099360227584839,0.8110910654067993,1.5616480112075806,-0.33645519614219666,0.38890641927719116,0.103236623108387,0.5936440229415894,-1.3677257299423218,0.6830251812934875,0.8405654430389404,1.6505765914916992,-0.39870354533195496,0.3871050775051117,0.11584988236427307,0.4588083028793335,-1.5279009342193604,0.6502023339271545,0.7983393669128418,1.6403813362121582,-0.44124794006347656,0.4114800989627838,0.15385480225086212,0.4382626414299011,-1.4841209650039673,0.700489342212677,0.7751617431640625,1.611579418182373,-0.37315666675567627,0.4173941910266876,0.16540202498435974,0.4830319285392761,-1.385603904724121,0.7018706202507019,0.6162939667701721,1.5670443773269653,-0.054940901696681976,0.002420960459858179,0.3281184136867523,1.5523548126220703,0.05983034893870354,0.002910570241510868,0.5971199870109558,2.1291425228118896,-0.2081880271434784,0.0008713516872376204,0.33058440685272217,2.1138880252838135,0.033421266824007034,0.0003666698175948113,0.5931108593940735,2.6480891704559326,0.19803212583065033,5.061921910964884e-05,0.32458415627479553,2.624629259109497,0.30488330125808716,4.854811322729802e-06,0.5998410582542419,2.720860719680786,0.20432280004024506,5.204589615459554e-05,0.3135874569416046,2.6930601596832275,0.31811055541038513,1.7217444110428914e-05,0.5533895492553711,2.797142267227173,-0.3758460581302643,5.1497943786671385e-05,0.3625546395778656,2.7870731353759766,-0.2820976674556732,2.5864554118015803e-05
